Region,Chr,Start,End,FG1,FG2,FG3,FG4,FG5,FG6,FL
FG-siren_only,12,17504083,17504299,297.0271233,607.2244269,450.206932,358.6479902,525.5277912,488.8606665,0.934610884
FG-siren_only,12,17987555,17988996,542.2916251,1043.774191,1600.591849,1510.547901,1274.349145,1534.336373,8.411497957
FG-siren_only,12,18861739,18863268,44.46721845,109.3518565,153.0910799,150.4341384,129.3378157,170.5008781,1.869221768
FG-siren_only,12,18864309,18866205,4006.218463,6176.878987,6145.920408,5921.903403,5853.056483,5468.549792,22.43066122
Shuffle,1,101963,102036,0,0,0,0,0,0,0
Shuffle,1,104479,104599,0,0,0,0,0,0,0
Shuffle,1,521200,522723,0,0.42883081,0,0,0,0,0
Shuffle,1,681448,681629,0,0,0,0,0,0,0
Shuffle,1,718928,719135,0,0,0,0,0,0,0
Shuffle,1,1687638,1688991,0,0,0,0,0,0,0
Shuffle,1,1781117,1781366,0,0,0,0,0,0,0
Shuffle,1,2137511,2140455,2.431801009,0.42883081,0.777112081,1.329967825,0.891984936,1.543770526,1.869221768
Shuffle,1,2172489,2172625,0,0,0,0,0,0,0
Shuffle,1,2198641,2199644,0,0,0,0,0,0,0
Shuffle,1,2541455,2541598,0,0,0,0,0,0,0
Shuffle,1,2579779,2580676,1.042200433,0,0,0,0,0.171530058,0
Shuffle,1,3016828,3017062,0,0,0,0,0,0,0
Shuffle,1,4122739,4127182,0.347400144,1.71532324,0.51807472,0.295548406,0.148664156,0.171530058,0
Shuffle,1,4510348,4510477,0,0,0,0,0,0.171530058,0
Shuffle,1,4702023,4702256,0,0,0,0,0,0,0
Shuffle,1,5814442,5815039,0,0,0,0,0,0,0
Shuffle,1,6934698,6934863,0,0,0,0.147774203,0,0,0
Shuffle,1,7198018,7199243,0,0,0,0,0,0,0
Shuffle,1,7302411,7302594,0,0,0,0,0,0,0
Shuffle,1,7518470,7519081,0,0,0,0,0,0,0
Shuffle,1,7690449,7691550,0,0,0,0,0,0,0
Shuffle,1,8124137,8124703,1.042200433,1.71532324,0.25903736,0.738871014,1.040649091,0.343060117,0
Shuffle,1,8426976,8427236,0.347400144,0,0,0,0.148664156,0.343060117,0
Shuffle,1,8831215,8831605,0,0,0,0,0,0,0
Shuffle,1,8866193,8866541,0,0,0,0,0,0,0
Shuffle,1,9124023,9124118,0,0,0,0,0,0,0
Shuffle,1,9260961,9261224,0,0,0,0,0,0,0
Shuffle,1,9681084,9681232,0,0,0,0,0,0,0
Shuffle,1,9734292,9734532,0,0,0,0,0,0,0
Shuffle,1,10263107,10263294,0,0,0,0,0,0,0
Shuffle,1,10401974,10403052,0,0,0,0,0,0.171530058,0
Shuffle,1,10417095,10417664,0,0,0,0,0,0,0
Shuffle,1,10590569,10590704,0,0,0,0,0,0,0
Shuffle,1,10793801,10794970,0,0.42883081,0,0,0,0,0
Shuffle,1,11027003,11027352,0,0,0,0,0,0,0
Shuffle,1,11745248,11745281,0,0,0,0,0,0,0
Shuffle,1,11861008,11861467,1.389600577,0.42883081,2.072298881,0.443322608,0.297328312,0.686120234,2.803832652
Shuffle,1,11988204,11988342,0,0,0,0,0,0,0
Shuffle,1,12157566,12159139,0,0,0,0,0.148664156,0,0
Shuffle,1,12279665,12280353,0,0,0,0,0,0,0
Shuffle,1,12444630,12444759,0,0,0,0,0,0,0
Shuffle,1,12851687,12853647,0,0,0,0,0,0,0
Shuffle,1,12977794,12977914,0,0,0,0,0,0,0
Shuffle,1,14112271,14112409,0,0,0,0,0,0,0
Shuffle,1,14747585,14748346,0,0,0,0,0,0,0
Shuffle,1,15010959,15011724,0,0,0,0,0,0,0
Shuffle,1,15208883,15210074,0,0,0,0,0,0,0
Shuffle,1,15318813,15319293,0,0,0.25903736,0,0.297328312,0,0
Shuffle,1,15355786,15357554,3.474001442,3.43064648,1.036149441,2.068838839,1.635305715,0.857650292,4.673054421
Shuffle,1,16453285,16453501,0,0,0,0,0,0,0
Shuffle,1,16722903,16723067,0,0,0,0,0,0.171530058,0
Shuffle,1,17385640,17385733,0,0,0,0,0,0,0
Shuffle,1,17522238,17522624,0.347400144,0,0,0.591096811,0,0,0
Shuffle,1,17762691,17767322,3.821401586,4.288308099,1.813261521,2.955484056,1.189313247,1.02918035,0
Shuffle,1,17768300,17768525,0,0,0,0,0,0,0
Shuffle,1,17915234,17918918,3.474001442,3.43064648,1.036149441,1.625516231,1.040649091,0.686120234,5.607665305
Shuffle,1,18479815,18481021,0,0,0.25903736,0,0.297328312,0,0
Shuffle,1,18515222,18516018,0,0,0,0,0,0,0
Shuffle,1,18605307,18605413,0,0,0,0,0,0,0
Shuffle,1,18679399,18679609,0,0,0,0,0,0,0
Shuffle,1,18781272,18781897,0,0.42883081,0,0,0,0.171530058,0.934610884
Shuffle,1,19418150,19418371,0.347400144,0,0,0,0,0,0
Shuffle,1,19588802,19588982,0,0,0,0,0,0,0
Shuffle,1,19807994,19809436,0,0,0,0,0.148664156,0,0
Shuffle,1,20220916,20221138,0,0,0,0,0,0,0
Shuffle,1,20351136,20352592,0,0,0,0,0,0.514590175,0
Shuffle,1,20353736,20353818,0,0,0,0,0,0,0
Shuffle,1,20699333,20703291,1.737000721,1.71532324,1.813261521,0.738871014,1.486641559,1.543770526,2.803832652
Shuffle,1,20759941,20760412,0,0,0,0,0,0,0
Shuffle,1,22217603,22218470,0,0,0.25903736,0,0.445992468,0.171530058,1.869221768
Shuffle,1,22349538,22349928,0,0,0,0.295548406,0.297328312,0,0
Shuffle,1,22963854,22963900,0,0,0,0,0,0,0
Shuffle,1,23088706,23088935,0,0,0,0,0,0,0
Shuffle,1,23190582,23192012,0,0,0,0,0,0,0
Shuffle,1,23334620,23337433,1.737000721,0,0,0,0,0,0
Shuffle,1,23865835,23867004,6.948002883,5.145969719,1.813261521,1.921064636,0.891984936,1.02918035,10.28071973
Shuffle,1,24056016,24058047,0,0.42883081,0.25903736,0.443322608,0,0,0
Shuffle,1,24127474,24127717,0,0,0,0,0,0,0
Shuffle,1,24218591,24218768,0,0,0,0,0,0,0
Shuffle,1,24367290,24368699,1.042200433,1.28649243,0.25903736,0,0,0,0
Shuffle,1,24540619,24541036,0,0,0,0,0,0,0
Shuffle,1,25075087,25078372,0,0,0,0,0.148664156,0,0
Shuffle,1,26189137,26189851,0,0,0,0,0,0,0
Shuffle,1,27455092,27455579,0,0,0.51807472,0,0,0,0
Shuffle,1,27505659,27505866,0,0,0,0,0,0,0
Shuffle,1,27576544,27577893,6.600602739,6.432462149,6.216896644,1.477742028,0.74332078,1.886830643,2.803832652
Shuffle,1,28118814,28118935,0,0,0,0,0,0,0
Shuffle,1,29188110,29189334,0.347400144,0.42883081,1.295186801,0.738871014,0.74332078,0.171530058,0.934610884
Shuffle,1,29223727,29224697,0,0,0,0,0,0,0
Shuffle,1,29881106,29881917,0,0,0,0.147774203,0,0,0
Shuffle,1,29892039,29892362,0,0,0,0,0,0,0
Shuffle,1,30396535,30396644,0,0,0,0,0,0,0
Shuffle,1,30947618,30952229,5.558402307,2.14415405,1.813261521,2.65993565,1.635305715,1.200710409,4.673054421
Shuffle,1,30988315,30988439,1.042200433,1.28649243,0.777112081,0.147774203,0,0.343060117,0
Shuffle,1,31131640,31132785,0,0,0,0,0.148664156,0.171530058,0
Shuffle,1,32136433,32136605,0.347400144,0,0,0,0,0,0
Shuffle,1,33466486,33466748,1.042200433,0.42883081,0,0,0.148664156,0,0
Shuffle,1,34289799,34291348,4.863602018,1.28649243,2.590373602,1.477742028,2.378626495,2.744480935,4.673054421
Shuffle,1,34550342,34550600,0,0,0,0,0,0,0
Shuffle,1,34749496,34752244,0,0,0,0,0,0,0
Shuffle,1,34928207,34928387,0,0,0,0,0,0,0
Shuffle,1,34990121,34992796,8.685003604,5.574800529,5.957859284,12.11748463,7.581871952,7.718852629,0
Shuffle,1,35760613,35760952,0,0,0,0,0.148664156,0,0
Shuffle,1,35959232,35959351,0,0,0,0,0,0,0
Shuffle,1,36112506,36112684,0.347400144,0.42883081,1.036149441,0.295548406,0.297328312,0,0
Shuffle,1,36163385,36164022,0,0,0,0.147774203,0,0,0
Shuffle,1,36208525,36209666,0.347400144,3.43064648,2.331336242,1.625516231,2.378626495,1.372240467,19.62682857
Shuffle,1,36479687,36479935,0,0,0,0.147774203,0,0,0
Shuffle,1,36890845,36891048,0,0,0,0,0,0,0
Shuffle,1,37118563,37118725,0,0,0,0,0,0,0
Shuffle,1,37253828,37256063,0.347400144,0,0,0,0,0,0
Shuffle,1,37757199,37758019,1.389600577,0.85766162,1.295186801,0.886645217,0.445992468,0,2.803832652
Shuffle,1,39603254,39603550,0,0,0,0,0,0,0
Shuffle,1,40609312,40609427,0,0,0,0.147774203,0,0,0
Shuffle,1,40785755,40786192,0,0,0,0,0.148664156,0,2.803832652
Shuffle,1,41209455,41212661,1.737000721,2.57298486,1.295186801,2.216613042,1.337977403,3.087541051,6.542276189
Shuffle,1,42990885,42991140,0,0,0,0,0,0,0
Shuffle,2,38469,38578,0,0,0,0,0,0,0
Shuffle,2,578332,578545,0,0,0,0,0,0,0
Shuffle,2,1736613,1736996,0,0,0,0,0,0,0
Shuffle,2,2004108,2004464,0,0,0,0,0,0,0
Shuffle,2,2225032,2228646,3.474001442,2.57298486,4.403635123,6.502064923,1.783969871,2.401420818,6.542276189
Shuffle,2,2448882,2450073,0.347400144,0.85766162,0.25903736,0.147774203,1.189313247,0,0.934610884
Shuffle,2,2455637,2457226,0,0,0,0,0.148664156,0,0
Shuffle,2,2916265,2916496,0,0,0,0,0,0,0
Shuffle,2,3153142,3153726,1.042200433,1.28649243,0,0.738871014,0.74332078,0.343060117,0.934610884
Shuffle,2,3584768,3584907,0,0,1.036149441,0.295548406,0,0.171530058,0
Shuffle,2,3668131,3671654,10.42200433,7.718954579,5.698821924,3.989903475,3.865268054,3.945191343,19.62682857
Shuffle,2,4394476,4394720,0,0,0,0,0,0,0
Shuffle,2,4735327,4735671,0,0,0,0,0,0,0
Shuffle,2,4930377,4930562,0,0,0,0,0,0,0
Shuffle,2,6097196,6097472,0,0,0,0,0,0,0
Shuffle,2,6194640,6194966,0.347400144,0,0,0,0,0,0
Shuffle,2,6477170,6477370,0,0,0,0,0,0,0
Shuffle,2,6479820,6479943,0,0,0,0,0,0,0
Shuffle,2,7634884,7634997,0,0,0,0,0,0,0
Shuffle,2,9263790,9264764,0,0,0,0,0,0,0
Shuffle,2,10881945,10882136,0,0,0,0,0,0,0
Shuffle,2,11520852,11521291,0,0,0,0,0,0,0
Shuffle,2,11599190,11600489,0,0,0.25903736,1.182193622,0.445992468,0.171530058,0
Shuffle,2,11939680,11939936,0,0,0,0,0,0,0
Shuffle,2,12352061,12352584,0,2.14415405,0,0.147774203,0,0.171530058,0
Shuffle,2,12492890,12493008,0,0,0,0,0,0,0
Shuffle,2,12583383,12585233,3.126601298,0,0.51807472,0,0,0.171530058,0
Shuffle,2,13724771,13725043,0,0,0,0,0,0,0
Shuffle,2,14258243,14258497,0,0,0,0,0,0,0
Shuffle,2,14381585,14382260,0,1.28649243,0.777112081,0,0,0,0
Shuffle,2,14883667,14884152,0,0,0,0.147774203,0,0,0
Shuffle,2,15077161,15080035,0,0,0,0,0.148664156,0,0
Shuffle,2,15300769,15301020,0,0,0,0,0.148664156,0.171530058,0
Shuffle,2,16462101,16462683,7.295403028,13.72258592,8.030158166,7.832032748,6.541222861,8.061912745,8.411497957
Shuffle,2,16469341,16469527,1.737000721,0,0,0,0.297328312,0.171530058,0
Shuffle,2,16575456,16575576,0,0,0,0,0.148664156,0,0
Shuffle,2,16909277,16909402,0,0,0,0,0,0,0
Shuffle,2,17470251,17470459,0,0,0,0,0,0,0
Shuffle,2,17693457,17694041,0,1.71532324,0,0.738871014,0.74332078,0,0
Shuffle,2,17846368,17846587,0.347400144,0.85766162,0.51807472,0,0,0.171530058,0
Shuffle,2,18156898,18157229,0,0,0,0,0,0,0
Shuffle,2,19262812,19262974,0,0,0,0,0,0,0
Shuffle,2,19369505,19369623,0.694800288,0.85766162,1.036149441,0.295548406,0.74332078,0.171530058,0
Shuffle,2,19649758,19649896,0,0,0,0,0,0,0
Shuffle,2,20077989,20078291,0,0,0,0.147774203,0,0,0.934610884
Shuffle,2,21248888,21249139,0,0,0,0,0,0,0
Shuffle,2,22210159,22210334,0,0,0,0,0,0,0
Shuffle,2,22275295,22275439,0,0,0,0,0,0,0
Shuffle,2,22587753,22588156,1.042200433,0,0,1.03441942,0.594656624,0.343060117,0.934610884
Shuffle,2,22836226,22836730,0,0,0,0,0.148664156,0,0
Shuffle,2,22982678,22982914,1.389600577,0,0,0,0,0.171530058,0.934610884
Shuffle,2,23033078,23033411,3.821401586,2.14415405,0.777112081,1.773290433,2.081298183,1.200710409,3.738443536
Shuffle,2,23394396,23395510,0,0,1.036149441,0.443322608,0.148664156,0.343060117,0
Shuffle,2,23471508,23472492,0,0,0,0,0,0,0
Shuffle,2,24044096,24044460,0,0,0.25903736,0,0,0.171530058,2.803832652
Shuffle,2,24717342,24717558,0,0,0,0,0,0,0
Shuffle,2,25574999,25576239,1.737000721,5.145969719,2.590373602,4.433226084,0.74332078,1.886830643,4.673054421
Shuffle,2,25830726,25831459,0,0,0.25903736,0,0,0,0
Shuffle,2,25835048,25835296,0,0,0,0,0,0,0
Shuffle,2,26548832,26549237,0,0,0,0,0,0,0
Shuffle,2,26659389,26659535,0,0,0,0,0,0,0
Shuffle,2,26689414,26692203,0,0.85766162,0.51807472,0.147774203,0.594656624,0.171530058,0
Shuffle,2,28199307,28199617,0,0,0,0,0.148664156,0,0
Shuffle,2,29852699,29852922,0,0,0,0,0,0.171530058,0
Shuffle,2,30157273,30157610,0,0.42883081,0,0,0,0,0
Shuffle,2,30823980,30824112,0,0,0,0,0,0,0
Shuffle,2,30983626,30984901,0,0,0,0,0,0,0
Shuffle,2,31445302,31445449,0,0,0,0,0,0,0
Shuffle,2,31855153,31855271,0,0,0,0,0,0,0
Shuffle,2,32524708,32526194,1.042200433,0.42883081,0.25903736,0.443322608,0.297328312,0.171530058,0.934610884
Shuffle,2,33158170,33158313,0.347400144,0,0.51807472,0.147774203,0.148664156,0.514590175,2.803832652
Shuffle,2,33431517,33431954,0,0,0,0,0,0,0
Shuffle,2,33712000,33712328,0,0,0,0,0,0,0
Shuffle,2,33834945,33835662,0,0,0,0,0.148664156,0,0
Shuffle,2,33936934,33937065,0,0,0,0,0,0,0
Shuffle,2,34687872,34690219,0.694800288,0.85766162,1.554224161,0.738871014,0.594656624,1.02918035,2.803832652
Shuffle,2,34747510,34747747,0,0,0,0,0,0,0
Shuffle,2,34772463,34772598,0,0,0,0,0,0,0
Shuffle,2,35300371,35300604,0,0,0,0,0,0,0
Shuffle,2,35388800,35389069,0,0,0,0,0,0,0
Shuffle,3,480370,480630,0,0,0,0,0,0,0
Shuffle,3,615187,620505,0.347400144,1.71532324,1.295186801,1.182193622,0,0.343060117,1.869221768
Shuffle,3,1097995,1098400,9.032403748,3.43064648,4.144597763,1.329967825,1.189313247,1.715300584,1.869221768
Shuffle,3,2922254,2922366,0,0,0,0,0,0,0
Shuffle,3,2924924,2926581,0.347400144,0.42883081,0.51807472,0.147774203,0.445992468,0,0
Shuffle,3,3101474,3101729,0,0,0,0,0,0,0
Shuffle,3,3782984,3787490,0,0,0.25903736,0.147774203,0.148664156,0,0
Shuffle,3,4471612,4471796,0,0,0,0,0,0,0
Shuffle,3,4501943,4502163,0,0,0,0,0,0,0
Shuffle,3,4735916,4736042,0,0,0,0,0,0,0
Shuffle,3,5786528,5786697,0,0,0,0,0,0.171530058,0
Shuffle,3,5790734,5792052,2.779201153,5.574800529,1.554224161,2.65993565,1.932634027,2.916010993,0
Shuffle,3,5852145,5852325,0,1.28649243,2.331336242,0.738871014,2.675954807,2.916010993,0
Shuffle,3,5861910,5862252,0,0,0,0,0,0.171530058,0
Shuffle,3,5863530,5863616,0,0,0,0,0,0,0
Shuffle,3,6119208,6119385,0,0,0,0,0,0.171530058,0
Shuffle,3,6727334,6727471,0,0,0,0,0,0,0
Shuffle,3,7815882,7816020,0,0,0,0,0,0,0
Shuffle,3,8124801,8125238,0,0,0,0,0,0,0
Shuffle,3,8292359,8296069,0.347400144,1.28649243,0.777112081,0.738871014,0.74332078,0,0.934610884
Shuffle,3,8918283,8919468,1.042200433,1.28649243,4.403635123,1.921064636,0.74332078,1.372240467,0.934610884
Shuffle,3,8932043,8933228,0,1.28649243,0.51807472,0,0,0.171530058,0
Shuffle,3,9007061,9007495,0,0,0,0,0,0,0
Shuffle,3,9615394,9615681,0,0,0,0,0,0,0
Shuffle,3,9647323,9647514,0,0,0,0,0,0,0
Shuffle,3,9661239,9663204,0,0,0,0.295548406,0,0.343060117,1.869221768
Shuffle,3,9703525,9703645,0,0,0,0,0,0,0
Shuffle,3,9741412,9741728,0,0,0,0.738871014,0.891984936,1.200710409,0
Shuffle,3,9772111,9773385,1.389600577,0.42883081,0.51807472,0.886645217,0.148664156,1.200710409,3.738443536
Shuffle,3,9970759,9972750,0,0,0.25903736,0,0.297328312,0.343060117,0
Shuffle,3,11318103,11319164,2.084400865,0,0,1.182193622,0,0.514590175,0
Shuffle,3,11624875,11625180,0,0,0,0,0,0,0
Shuffle,3,11762655,11762757,0,0,0,0,0,0,0
Shuffle,3,12013675,12014450,1.042200433,1.28649243,0.777112081,0.591096811,2.081298183,1.372240467,9.346108841
Shuffle,3,13326107,13326294,0,0,0,0,0,0,0
Shuffle,3,14484189,14484405,0,0,0,0,0,0,0
Shuffle,3,14495902,14496241,0,0,0,0,0,0,0
Shuffle,3,14633393,14633990,0,0,0,0,0,0,0
Shuffle,3,14731328,14731441,0,0,0,0,0,0,0
Shuffle,3,14886696,14886945,0,0,0,0.147774203,0,0,0
Shuffle,3,15238638,15238822,1.389600577,0,0,0,0,0.171530058,0
Shuffle,3,15348430,15348696,0,0,0,0,0,0,0
Shuffle,3,15968991,15969281,0,0,0,0,0,0,0
Shuffle,3,16545196,16545366,0,0,0,0,0,0,0
Shuffle,3,16691129,16691290,0,0.85766162,0,0,0,0,0
Shuffle,3,18086983,18087169,0,0,0,0,0.297328312,0,0.934610884
Shuffle,3,18396839,18397159,0,0,0,0,0,0,0
Shuffle,3,18671230,18673244,1.389600577,1.28649243,0.777112081,0.443322608,0.445992468,1.372240467,0
Shuffle,3,18972427,18972727,0,0,0,0,0,0,0
Shuffle,3,19066611,19066885,0.694800288,0,0,0,0,0,0
Shuffle,3,19477759,19477853,0,0,0,0,0,0,0
Shuffle,3,20211562,20212451,0.694800288,0,0.777112081,0.147774203,0.297328312,0.171530058,0
Shuffle,3,20300033,20301332,0.347400144,0,0,0.886645217,0.148664156,0.343060117,2.803832652
Shuffle,3,20506154,20506547,0,0,0,0,0,0,0
Shuffle,3,20529597,20530676,18.0648075,10.72077025,6.734971365,5.3198713,6.838551173,3.430601168,31.77677006
Shuffle,3,20609275,20609784,0,0,0,0,0,0,0
Shuffle,3,21045715,21046037,0,0,0,0,0,0,0
Shuffle,3,21053302,21054404,0,0,0,0.738871014,0,0.343060117,0
Shuffle,3,21477969,21478334,0,0,0,0,0.297328312,0,0
Shuffle,3,21805913,21806253,1.389600577,0,0,0.147774203,0,0.171530058,0
Shuffle,3,22443305,22443897,0,0,0,0.295548406,0,0,0
Shuffle,3,22930323,22932315,0,0,0.25903736,0,0,0,0
Shuffle,3,22977965,22978503,0.694800288,0,0,0.591096811,0,0,0
Shuffle,3,23158825,23162446,0.694800288,0,0.51807472,0.738871014,0.148664156,0.171530058,0
Shuffle,3,23440228,23440314,0,0,0,0,0,0,0
Shuffle,3,23502338,23503127,0,0,0,0.147774203,0,0,0
Shuffle,3,24402382,24402506,0,0,0,0,0,0,0
Shuffle,3,24697253,24697403,0,0,0,0,0,0,0
Shuffle,3,25124577,25125712,4.516201874,1.71532324,1.813261521,2.068838839,3.121947274,2.744480935,0.934610884
Shuffle,3,25238097,25238349,0,0,0,0,0,0,0
Shuffle,3,26463243,26463534,0,0,0,0,0,0,0
Shuffle,3,28036386,28036532,0,0,0,0,0,0,0
Shuffle,3,28421211,28421588,0,0,0,0,0,0,0
Shuffle,3,28828353,28828674,0,0,0.51807472,1.03441942,0,0.514590175,0
Shuffle,3,28883668,28884002,0,0,0,0,0,0,0
Shuffle,3,28999679,28999814,0,0.42883081,0,0,0,0,0
Shuffle,3,29036321,29036527,0,0,0,0,0,0,0
Shuffle,3,29048285,29048488,1.737000721,2.57298486,1.813261521,1.477742028,0.891984936,0.857650292,2.803832652
Shuffle,3,29804061,29804313,0,0,0,0,0,0,0
Shuffle,3,31242981,31243426,0,0,0,0,0,0,0
Shuffle,3,31550061,31550292,1.389600577,0.85766162,1.295186801,0.738871014,0.594656624,0,3.738443536
Shuffle,3,32992421,32993458,0.694800288,0,0,0.443322608,0,0,0
Shuffle,3,33907933,33908490,0,0,0,0,0,0,0
Shuffle,3,34241450,34241654,0.347400144,0,0,0.147774203,0,0,0
Shuffle,3,34254364,34255907,0,0,0.51807472,0.295548406,0,0,0
Shuffle,3,34833001,34833309,0,0,0,0,0,0,0
Shuffle,3,35110087,35110256,0,0,0,0,0,0,0
Shuffle,3,35180242,35180554,0.347400144,0,0,0,0,0,0
Shuffle,3,35917042,35917731,1.389600577,3.85947729,1.036149441,0.591096811,0.891984936,1.02918035,2.803832652
Shuffle,3,36048994,36049255,0,0,0.51807472,0.147774203,0,0,1.869221768
Shuffle,3,36390762,36392058,0,0,0,0,0,0.171530058,0
Shuffle,4,2128482,2128855,0,0,0,0.147774203,0.445992468,0,0
Shuffle,4,2540395,2540485,0,0,0,0.295548406,0,0,0
Shuffle,4,3036998,3037085,0,0.42883081,0,0,0,0,0
Shuffle,4,3390059,3390156,0,0,0,0,0,0,0
Shuffle,4,4049821,4050064,0,0,0,0.147774203,0.297328312,0,0
Shuffle,4,4695560,4695777,0,0.42883081,0,0,0,0,0
Shuffle,4,5205474,5206792,0,0,0,0,0.148664156,0,0
Shuffle,4,5370301,5370990,0,0,0,0,0,0,0
Shuffle,4,7250147,7253105,1.389600577,0,0,0.738871014,0,0,0
Shuffle,4,7946935,7947116,0,0,0,0.295548406,0,0,0
Shuffle,4,7976121,7976768,0,0,0,0,0,0,0
Shuffle,4,7998973,7999131,0,0,0,0,0,0,0
Shuffle,4,9504427,9506750,0.347400144,0,0,0.443322608,0,0,0
Shuffle,4,10597219,10597775,0,0,0,0,0.148664156,0,0
Shuffle,4,11254427,11254603,0,0,0,0,0,0,0
Shuffle,4,11479977,11481063,0,0,0,0,0,0,0
Shuffle,4,12511725,12511877,0,0,0,0,0.297328312,0,0
Shuffle,4,12570255,12573173,0.347400144,0.42883081,0.25903736,0.147774203,0.297328312,0.171530058,0
Shuffle,4,14336637,14336825,0,0,0,0,0.148664156,0,0
Shuffle,4,15422155,15422563,0,0,0,0,0,0,0
Shuffle,4,15927778,15928107,0,0,0,0,0,0,3.738443536
Shuffle,4,16377950,16378038,0,0,0,0,0.297328312,0,0
Shuffle,4,16429862,16430118,0,0,0,0,0,0,0
Shuffle,4,16739825,16740091,0.347400144,0,0.51807472,0.738871014,0.148664156,0,0
Shuffle,4,16870851,16871033,0,0,0,0,0,0,0
Shuffle,4,16929304,16929386,0,0,0,0,0,0,0
Shuffle,4,18861291,18861421,0.694800288,0.85766162,0.777112081,0.295548406,0.297328312,0.171530058,0.934610884
Shuffle,4,18879560,18879953,26.40241096,10.29193944,7.771120805,5.024322895,7.28454364,4.28825146,18.69221768
Shuffle,4,19594454,19594613,0,0,0,0,0,0,0.934610884
Shuffle,4,21836526,21836740,0,0,0,0,0,0,0
Shuffle,4,22149702,22149888,0.694800288,0.42883081,0,0,0,0.171530058,0
Shuffle,4,24463583,24463728,0,0,0,0,0,0,0
Shuffle,4,24879052,24879296,0,0,0,0,0,0,0
Shuffle,4,25700368,25700823,0,0.42883081,0.777112081,0.738871014,0.594656624,0.514590175,1.869221768
Shuffle,4,26025306,26025523,0,0,0,0,0,0,0
Shuffle,4,26125747,26125921,0,0,0,0.295548406,0.148664156,0,0.934610884
Shuffle,4,28854449,28854672,0,0,0,0,0,0,0
Shuffle,4,31600863,31601333,1.042200433,1.28649243,1.295186801,0.591096811,0.594656624,0.686120234,3.738443536
Shuffle,4,32665226,32665685,0,0,0.25903736,0,0,0,0
Shuffle,4,32845261,32845468,0,0,0,0,0,0,0
Shuffle,4,32907650,32907913,1.042200433,0,0,0,0,0,0
Shuffle,4,32976631,32976775,0,0,0,0,0,0,0
Shuffle,4,33538002,33538284,0,0,0,0,0,0,0
Shuffle,5,22553,22704,0,0,0,0,0,0,0
Shuffle,5,167916,169390,0,0.42883081,0.51807472,0,0.148664156,0,0
Shuffle,5,802198,802307,0,0,0,0,0,0,0
Shuffle,5,1555478,1555743,0,0,0,0,0,0,0
Shuffle,5,1623823,1624065,0,0.85766162,0,0.147774203,0.148664156,0.171530058,0
Shuffle,5,1649482,1650024,7.295403028,11.57843187,4.662672483,1.625516231,2.229962339,1.715300584,2.803832652
Shuffle,5,2535969,2537410,0,0.42883081,0.25903736,0,0,0,0
Shuffle,5,3201537,3202094,1.042200433,0,0.25903736,1.03441942,0.594656624,0.857650292,0.934610884
Shuffle,5,3642043,3642277,2.779201153,1.28649243,1.554224161,1.182193622,0.297328312,0.857650292,0
Shuffle,5,4042347,4043559,0,0,0,0,0,0,0
Shuffle,5,5043000,5043643,0,0,0,0,0,0,0
Shuffle,5,6697789,6698020,1.042200433,0,0.25903736,0,0,0.171530058,0
Shuffle,5,8888813,8888977,0,0,0,0,0,0,0
Shuffle,5,9364314,9364413,0,0,0,0,0,0,0
Shuffle,5,12549333,12549415,0,0,0,0,0,0,0
Shuffle,5,12809269,12809477,0,0,0,0,0.445992468,0,0
Shuffle,5,13857408,13857542,0,0,0,0,0,0,0
Shuffle,5,14246536,14246708,0,0,0,0,0,0,0
Shuffle,5,15249274,15249609,0.347400144,0,0,0.295548406,0,0.171530058,0
Shuffle,5,15263882,15264136,0,0,0,0.591096811,0.148664156,0,0
Shuffle,5,15295857,15296058,0,0,0,0,0,0,0
Shuffle,5,15380225,15380482,0,0,0,0,0,0,0
Shuffle,5,16141050,16142222,0,0,0.25903736,0,0,0,0
Shuffle,5,16604727,16607053,1.042200433,0,0.25903736,0.886645217,0.148664156,0.171530058,0.934610884
Shuffle,5,16695359,16697204,3.821401586,0,1.295186801,0.295548406,0.74332078,0.686120234,2.803832652
Shuffle,5,17145150,17145240,0,0,0,0,0,0,0
Shuffle,5,17275881,17277194,0,0,0.25903736,0,0.148664156,0.171530058,0
Shuffle,5,18555975,18556911,3.126601298,1.28649243,2.331336242,1.921064636,1.337977403,2.744480935,0
Shuffle,5,18614366,18615227,1.042200433,2.57298486,2.331336242,1.625516231,0.891984936,1.372240467,1.869221768
Shuffle,5,19082869,19087589,0,1.28649243,0.25903736,0,0,0.343060117,0
Shuffle,5,19475240,19475452,0,0,0.25903736,0,0,0,0.934610884
Shuffle,5,19550565,19550779,0,0,0,0,0,0,0
Shuffle,5,19686230,19688559,0,0,0,0.147774203,0,0,0
Shuffle,5,20197684,20197907,0,0,0,0,0,0,0
Shuffle,5,20639726,20640817,0,0,0.777112081,0,0,0,0
Shuffle,5,21196474,21196736,0,0,0,0,0,0.171530058,0
Shuffle,5,21222555,21222810,0,0,0,0,0,0,0
Shuffle,5,21231312,21231463,0,0,0,0,0,0,0
Shuffle,5,21771663,21772418,0,0,0,0,0,0.171530058,0
Shuffle,5,22632028,22632224,0,0,0,0,0,0,0
Shuffle,5,23446331,23446424,0,0,0,0,0,0,0
Shuffle,5,23498603,23498699,1.737000721,3.85947729,0,0.443322608,0.148664156,0,0
Shuffle,5,23589097,23589233,0,0,0,0,0,0,0
